Frame,Label,X,Y,Width,Height
1238,2,124,152,42,32
1239,2,526,142,113,75
1239,2,398,135,94,39
1239,2,130,135,186,71
1239,2,77,150,23,15
1239,9,401,50,17,39
1239,2,18,149,15,11
1240,2,536,142,103,75
1240,2,134,135,187,71
1240,2,80,150,22,15
1240,2,405,135,94,39
1240,9,409,49,16,38
1241,2,547,144,92,78
1241,2,412,134,92,40
1241,9,417,48,17,39
1241,2,143,134,184,71
1241,2,83,150,21,14
1241,2,137,157,24,26
1241,2,59,146,14,8
1242,2,557,141,82,83
1242,2,147,134,183,73
1242,2,86,150,22,13
1242,9,424,45,18,41
1242,2,432,135,80,38
1242,2,25,147,14,11
1242,2,142,153,33,28
1243,2,568,143,71,81
1243,2,149,134,185,75
1243,2,440,135,76,39
1243,9,431,44,17,41
1243,2,88,150,22,13
1243,2,27,147,14,11
1244,2,579,144,59,82
1244,2,153,133,186,76
1244,2,91,150,21,13
1244,0,453,138,25,61
1244,2,434,135,90,41
1244,2,28,147,16,11
1244,9,440,43,17,42
1244,2,467,134,57,40
1244,2,152,134,134,65
1244,2,0,149,13,11
1245,2,591,146,48,80
1245,9,447,41,18,42
1245,2,157,134,185,75
1245,2,93,150,22,13
1245,2,463,135,67,39
1245,2,32,147,14,11
1246,2,161,134,185,76
1246,2,603,148,36,82
1246,9,454,40,18,42
1246,2,95,147,23,16
1246,2,446,135,90,39
1246,2,33,147,15,11
1246,0,472,140,22,58
1247,9,462,39,19,43
1247,2,98,151,20,12
1247,2,614,156,25,72
1247,2,167,134,181,73
1247,2,455,134,87,42
1247,2,486,134,56,41
1247,2,35,147,14,10
1248,2,172,135,185,76
1248,9,471,37,18,43
1248,2,99,150,22,13
1248,2,625,165,14,63
1248,2,37,147,15,10
1248,2,462,134,87,42
1249,9,480,36,19,44
1249,2,178,135,181,76
1249,2,472,135,84,42
1249,2,101,150,23,13
1249,2,503,135,53,41
1249,2,176,136,134,63
1249,2,40,147,12,10
1250,2,185,136,180,75
1250,9,488,36,20,44
1250,2,41,146,16,11
1250,2,104,150,22,13
1250,2,482,135,79,41
1250,2,183,136,133,58
1250,2,102,145,23,16
1251,2,188,136,182,76
1251,9,496,35,19,43
1251,2,42,146,15,11
1251,2,107,151,20,12
1251,2,490,134,78,43
1252,9,504,34,20,45
1252,2,194,137,180,77
1252,2,43,146,15,12
1252,2,106,147,23,16
1252,2,104,144,20,16
1252,2,193,138,135,68
1253,9,512,32,22,46
1253,2,198,138,179,78
1253,2,44,147,15,11
1253,2,107,147,25,15
1253,2,505,136,76,44
1253,2,106,145,22,16
1254,9,522,31,21,46
1254,2,203,138,180,80
1254,2,47,147,14,11
1254,2,112,152,21,11
1255,9,529,30,23,46
1255,2,208,139,183,79
1255,2,114,151,21,12
1255,2,48,146,15,12
1255,2,111,148,23,15
1255,2,207,154,98,40
1256,9,538,30,24,47
1256,2,213,138,149,82
1256,2,49,146,16,12
1256,2,115,151,21,12
1257,9,545,28,25,47
1257,2,218,139,166,83
1257,2,49,146,16,12
1257,2,115,150,23,13
1258,9,555,29,23,46
1258,2,222,140,150,84
1258,2,51,146,14,11
1258,2,114,146,25,17
1258,2,113,145,17,15
1258,2,116,151,23,12
1259,9,565,26,18,48
1259,2,226,140,179,85
1259,2,51,145,15,12
1259,2,114,146,26,17
1259,2,116,150,24,12
1259,2,113,144,17,15
1260,2,231,139,181,87
1260,2,51,144,16,12
1260,2,117,150,23,13
1261,2,233,139,176,90
1261,2,51,144,16,13
1261,2,510,143,47,40
1261,2,120,149,22,13
1261,9,582,22,35,52
1262,2,237,140,177,88
1262,2,52,143,15,12
1263,2,240,139,191,88
1263,2,122,147,21,14
1263,2,52,143,15,12
1263,2,518,158,53,30
1263,2,29,149,23,9
1264,2,245,138,192,90
1264,2,122,146,21,15
1264,2,52,143,16,12
1264,2,29,149,22,9
1265,2,247,138,194,94
1265,2,122,146,21,14
1265,2,51,142,17,12
1265,9,613,19,25,52
1265,2,30,148,20,9
1265,5,334,51,215,77
1266,2,251,138,196,94
1266,2,122,146,21,14
1266,2,51,142,16,12
1266,2,540,144,55,46
1266,2,28,148,22,9
1267,2,254,139,199,96
1267,2,123,146,21,14
1267,2,533,143,70,48
1267,2,51,142,16,12
1267,5,335,49,213,82
1267,5,407,98,173,84
1267,2,301,176,67,54
1268,2,257,138,201,98
1268,2,536,143,75,49
1268,2,122,145,21,14
1268,2,51,141,16,12
1268,2,29,146,22,10
1269,2,260,138,205,99
1269,2,539,144,79,49
1269,2,122,145,21,14
1269,2,51,140,16,12
1269,2,30,145,22,10
1269,5,336,48,223,81
1270,2,262,137,208,99
1270,2,541,143,82,50
1270,2,50,140,16,13
1270,2,121,143,20,15
1270,2,116,141,25,16
1270,0,621,132,18,113
1270,2,114,140,13,14
1270,5,337,48,224,84
1270,2,29,146,21,8
1271,2,267,137,209,98
1271,2,48,139,17,13
1271,2,545,145,90,50
1271,2,115,140,26,17
1271,5,338,47,224,81
1271,2,28,146,20,8
1271,2,114,140,23,14
1271,2,114,139,12,15
1272,2,269,137,213,99
1272,2,117,141,24,15
1272,5,338,47,226,85
1272,2,47,140,17,11
1272,2,114,140,24,14
1272,2,11,169,14,8
1273,2,272,136,213,103
1273,2,118,142,21,15
1273,2,47,139,15,11
1273,2,547,145,92,50
1273,5,338,46,227,85
1274,2,274,135,217,107
1274,2,45,139,16,12
1274,2,117,141,21,15
1274,2,21,144,24,9
1275,2,274,134,223,110
1275,2,43,136,17,13
1275,2,117,140,19,16
1275,2,111,138,26,17
1275,2,22,142,21,9
1276,2,278,136,222,108
1276,2,42,136,17,13
1276,2,117,142,17,14
1276,2,2,167,15,8
1276,2,553,144,86,52
1277,2,279,133,221,113
1277,2,40,136,18,12
1277,2,112,139,21,16
1277,2,1,168,14,7
1277,5,337,46,227,86
1277,2,109,136,26,18
1278,2,282,134,230,112
1278,2,39,135,17,13
1278,5,337,45,227,87
1278,2,107,137,26,18
1278,2,0,168,13,7
1278,6,368,95,271,106
1278,5,378,95,261,106
1279,2,282,132,235,114
1279,2,37,136,17,12
1279,2,568,145,71,53
1279,5,336,45,227,91
1279,5,387,96,252,103
1279,2,108,139,23,16
1280,2,287,131,233,116
1280,2,35,134,18,14
1280,5,347,94,292,106
1280,2,571,144,68,55
1280,5,336,45,229,92
1280,2,104,137,26,17
1281,2,288,127,238,120
1281,2,34,134,18,14
1281,2,573,144,66,55
1282,2,289,130,242,118
1282,2,33,135,17,13
1282,2,577,144,61,54
1282,6,365,95,274,100
1283,2,291,130,244,122
1283,2,577,145,61,53
1283,2,30,134,19,14
1284,2,294,131,248,124
1284,2,578,144,61,56
1284,2,28,134,18,14
1285,2,294,131,251,127
1285,2,27,134,19,14
1285,2,578,159,61,40
1286,2,26,134,17,14
1286,2,301,130,244,125
1286,2,580,143,59,56
1287,2,25,134,17,14
1287,2,303,130,248,123
1288,2,305,132,250,119
1288,2,22,135,18,13
1289,2,20,135,18,14
1289,2,307,131,255,121
1290,2,19,136,18,14
1291,2,18,136,18,13
1291,2,312,132,272,120
1291,2,25,138,12,11
1291,2,0,140,19,11
1292,7,317,133,275,129
1292,2,316,133,275,128
1292,2,17,136,19,14
1293,2,15,135,19,15
1293,2,320,132,280,133
1293,7,321,132,281,139
1294,2,15,137,18,14
1294,2,85,137,26,17
1294,2,326,134,283,137
1295,2,14,135,19,16
1295,2,88,141,22,14
1295,2,329,135,236,145
1295,2,0,142,14,10
1296,2,13,136,19,15
1296,2,85,138,25,16
1296,2,335,134,234,83
1297,2,13,136,17,14
1297,2,339,134,296,124
1297,4,340,133,297,136
1298,2,8,137,21,14
1298,4,343,130,294,149
1298,2,13,138,17,12
1299,2,8,136,20,15
1299,2,0,139,13,12
1300,2,0,139,11,12
1300,2,5,136,21,15
1300,0,512,210,49,90
1301,2,0,135,26,16
1301,0,522,209,47,97
1302,2,0,134,25,17
1302,2,364,134,275,167
1303,2,371,134,268,174
1303,2,0,134,25,17
1304,2,380,134,259,110
1304,2,380,133,259,163
1304,2,0,134,22,17
1305,2,386,134,252,99
1305,2,0,133,21,17
1306,2,395,133,244,113
1306,2,0,133,20,16
1306,2,395,133,244,166
1307,2,400,129,239,172
1307,2,0,133,19,15
1308,2,0,132,18,17
1308,2,409,126,230,165
1308,2,410,131,229,87
1309,2,417,133,222,159
1309,2,0,131,17,17
1309,2,74,135,26,16
1310,2,426,132,212,101
1310,2,0,133,15,15
1311,2,437,131,202,216
1312,2,445,131,194,213
1312,2,69,132,26,16
1313,2,459,131,179,213
1313,2,0,128,13,18
1313,2,73,135,22,14
1314,2,464,131,175,218
1314,2,0,126,11,18
1314,2,74,134,19,13
1315,2,0,125,10,18
1315,2,74,135,18,12
1315,2,480,133,159,123
1315,2,67,131,26,16
1316,2,492,131,147,221
1316,2,0,123,8,20
1316,2,66,130,24,16
1317,2,505,132,134,220
1317,2,62,129,16,13
1317,2,0,121,6,21
1318,2,514,133,125,213
1318,2,0,121,5,19
1319,2,535,138,104,108
1319,2,60,126,17,14
1320,2,58,127,22,13
1321,2,579,161,59,75
1321,2,56,124,16,14
1323,2,53,122,23,15
1324,2,58,126,22,12
1324,2,52,121,18,15
1330,2,51,121,18,11
1331,2,12,114,13,7
1331,2,47,118,20,14
1332,2,40,112,26,17
1333,2,38,114,13,11
1333,2,47,117,17,12
1334,2,37,111,13,13
1335,2,45,114,17,12
1336,2,42,113,18,12
1337,2,38,109,20,14
1338,2,39,110,17,11
1338,2,30,106,13,14
1338,2,34,106,21,15
1339,2,38,110,17,10
1340,2,36,107,18,12
1343,2,22,98,17,16
1344,2,24,103,22,11
1349,2,12,98,16,9
1351,2,9,93,24,13
1352,2,8,94,24,11
1353,2,9,94,22,11
1354,2,7,92,23,12
1355,2,6,89,22,14
1362,2,477,163,36,22
1362,9,180,15,20,37
1362,2,594,157,28,18
1362,7,477,163,36,22
1363,2,477,163,36,22
1363,2,588,160,33,16
1363,9,182,16,19,38
1363,10,290,185,14,39
1363,2,496,163,16,19
1364,2,476,163,35,22
1364,9,184,16,21,39
1364,10,289,185,15,39
1364,9,185,101,30,34
1364,2,587,162,32,14
1364,2,586,163,17,13
1364,2,499,164,13,17
1365,9,185,17,19,39
1365,2,474,163,31,22
1365,10,289,184,14,40
1365,2,584,163,24,13
1365,2,498,165,12,16
1366,2,471,163,37,22
1366,2,585,162,30,13
1366,9,186,18,19,40
1366,2,472,164,25,21
1366,2,584,163,16,12
1366,2,584,164,21,12
1366,2,495,164,14,18
1367,2,470,163,36,22
1367,9,188,19,18,38
1367,2,584,156,29,19
1367,2,583,161,31,14
1367,2,582,163,17,12
1368,2,468,163,37,22
1368,9,190,20,18,39
1368,2,469,164,27,21
1368,9,190,100,29,33
1368,2,581,157,32,20
1368,7,467,163,39,23
1369,9,191,20,18,39
1369,2,468,163,35,22
1369,2,580,163,16,13
1369,9,63,0,23,16
1369,2,490,163,14,18
1370,9,193,21,16,38
1370,2,468,163,35,21
1370,2,577,163,30,14
1370,7,467,163,36,23
1370,2,490,164,13,17
1370,2,577,163,18,13
1371,9,195,21,15,39
1371,2,576,163,31,13
1371,2,466,165,25,20
1371,7,465,162,36,23
1371,2,577,165,16,12
1371,2,466,163,35,21
1372,9,196,22,15,39
1372,2,464,164,31,21
1372,2,575,163,27,13
1372,2,575,164,17,12
1372,6,18,135,292,77
1372,7,464,163,36,22
1373,9,197,21,16,42
1373,2,461,163,32,22
1373,2,573,162,30,14
1373,9,77,0,23,20
1373,2,573,163,18,13
1373,9,631,1,8,22
1373,7,462,163,35,22
1374,2,461,164,36,21
1374,9,199,24,17,39
1374,9,82,0,22,22
1374,2,475,164,22,20
1374,2,572,163,30,14
1374,2,572,164,19,13
1375,9,201,26,16,39
1375,2,461,165,32,20
1375,2,570,163,27,13
1375,2,481,164,15,19
1376,9,202,26,15,39
1376,2,459,164,36,21
1376,2,569,162,31,15
1376,2,482,164,14,18
1376,2,569,164,27,13
1376,9,90,0,27,24
1376,2,475,164,20,19
1377,9,204,27,15,38
1377,2,460,163,35,21
1377,9,92,0,28,25
1377,2,569,162,30,15
1377,2,568,164,22,13
1377,9,626,1,13,27
1377,2,483,165,12,17
1377,9,205,19,19,50
1378,9,206,29,14,37
1378,9,97,0,26,26
1378,2,457,165,32,20
1378,2,567,162,30,15
1378,9,208,22,14,46
1378,7,457,164,37,22
1379,9,208,27,15,39
1379,2,456,164,33,21
1379,9,99,0,28,27
1379,2,566,162,30,15
1379,9,624,5,14,27
1379,7,456,164,35,22
1379,9,208,21,16,49
1380,9,209,21,16,44
1380,2,453,164,32,20
1380,9,209,35,13,31
1380,9,103,0,26,28
1380,2,564,162,30,15
1380,2,563,164,18,13
1381,2,453,164,33,21
1381,9,107,0,26,29
1381,9,212,31,13,35
1381,2,562,163,31,15
1381,9,211,43,12,22
1381,7,451,163,35,22
1381,9,622,13,14,21
1382,2,451,163,37,22
1382,9,110,0,27,30
1382,9,213,29,13,37
1382,2,561,162,32,15
1382,9,621,13,14,22
1382,7,451,163,38,22
1382,2,561,165,16,12
1383,2,452,163,35,21
1383,9,114,0,25,30
1383,9,214,29,13,37
1383,2,560,163,26,13
1383,2,560,165,16,12
1383,9,620,14,13,22
1383,2,467,163,21,20
1383,7,451,163,37,22
1384,9,215,30,14,36
1384,2,452,162,35,22
1384,2,452,164,26,21
1384,9,116,0,26,30
1384,9,620,13,12,23
1384,2,559,160,32,17
1384,2,472,163,15,19
1384,7,559,151,32,25
1384,9,620,3,14,33
1384,7,450,163,36,22
1385,2,452,162,34,22
1385,9,119,0,26,31
1385,9,619,15,12,22
1385,2,557,163,19,13
1386,9,122,0,27,31
1386,2,452,163,28,21
1386,9,618,16,10,21
1386,9,218,31,14,34
1386,9,618,7,16,31
1386,2,556,163,17,13
1386,7,451,162,32,21
1387,9,617,12,11,25
1387,2,451,163,26,20
1387,2,556,163,16,13
1387,9,127,0,26,32
1387,9,618,7,16,31
1387,2,555,162,23,13
1388,9,129,0,24,31
1388,2,451,163,28,19
1388,9,616,15,10,23
1388,9,616,7,15,31
1388,9,617,7,19,31
1388,2,554,162,17,14
1388,2,554,161,29,15
1388,9,622,12,15,26
1389,9,132,0,25,32
1389,9,616,8,17,31
1389,2,450,162,29,20
1389,9,615,13,12,25
1389,9,621,11,15,28
1390,9,136,0,24,32
1390,9,615,13,15,25
1390,0,1,184,45,51
1390,2,447,161,33,20
1390,9,617,8,15,30
1390,9,619,11,16,27
1390,2,553,158,31,16
1391,9,139,0,25,33
1391,2,448,160,31,20
1391,9,615,12,14,26
1391,2,552,157,30,16
1391,9,617,10,14,29
1391,9,621,12,13,27
1391,2,551,162,14,12
1392,9,143,0,24,33
1392,2,447,160,32,20
1392,2,553,156,29,18
1392,0,8,184,44,48
1392,9,615,11,14,28
1393,9,146,1,24,32
1393,7,427,146,50,33
1393,2,552,155,30,18
1393,9,614,11,14,28
1394,9,149,1,25,31
1394,2,445,159,33,20
1394,2,552,156,29,17
1394,9,233,25,17,41
1394,9,613,12,13,29
1395,9,152,1,24,32
1395,2,446,159,30,19
1395,9,235,29,16,36
1395,9,614,13,10,29
1396,2,440,158,37,20
1396,9,155,0,25,34
1396,9,614,14,11,29
1396,9,237,30,15,35
1396,9,614,13,16,30
1396,9,85,0,33,15
1397,2,445,158,31,20
1397,9,158,1,24,34
1397,9,613,14,10,28
1398,2,445,158,31,20
1398,9,161,0,25,35
1398,7,546,144,32,27
1398,9,611,15,10,28
1398,9,240,35,14,29
1399,2,444,157,32,20
1399,9,165,1,20,35
1399,9,611,16,10,27
1399,7,546,144,31,27
1399,9,97,0,31,17
1399,7,546,152,30,19
1399,9,614,18,13,26
1400,2,444,157,33,20
1400,9,169,0,23,37
1400,9,612,17,10,27
1400,9,613,18,13,26
1400,7,546,144,31,27
1400,9,102,0,30,17
1400,2,545,161,14,11
1400,2,624,155,15,33
1400,2,0,172,16,28
1401,9,171,0,23,36
1401,2,443,157,33,20
1401,9,611,18,11,26
1401,9,614,19,13,26
1401,2,544,161,13,12
1401,7,545,144,30,27
1401,2,624,154,15,34
1402,2,443,157,32,20
1402,9,173,0,24,39
1402,2,623,153,16,35
1402,2,543,160,13,12
1402,2,0,171,21,30
1402,9,611,19,11,26
1403,2,443,157,32,20
1403,7,0,147,107,149
1403,9,178,1,23,37
1403,2,0,146,109,149
1403,9,114,0,31,20
1403,2,623,155,16,33
1403,2,542,160,15,12
1404,2,443,157,31,20
1404,2,0,147,123,150
1404,9,119,0,29,20
1404,9,181,1,23,39
1404,2,542,160,15,12
1404,2,622,156,17,32
1405,2,443,157,31,20
1405,9,124,0,29,21
1405,9,186,1,20,39
1405,2,541,160,15,12
1405,2,621,156,18,31
1406,2,442,157,31,20
1406,9,188,2,22,37
1406,9,126,0,30,22
1406,2,0,154,151,142
1406,2,620,157,19,29
1406,2,540,160,14,12
1407,2,441,157,32,20
1407,9,191,2,22,39
1407,9,124,0,34,22
1407,2,620,154,19,33
1407,2,0,193,154,58
1407,2,0,147,162,125
1408,9,193,4,22,38
1408,2,442,156,31,20
1408,9,136,0,27,22
1408,2,0,181,174,93
1408,2,620,153,19,33
1408,2,541,155,31,17
1408,2,540,159,14,13
1408,2,0,192,166,59
1409,9,197,5,21,36
1409,2,441,156,31,20
1409,2,0,186,185,80
1409,9,139,0,27,24
1409,2,620,154,19,33
1409,0,67,155,35,41
1409,2,543,154,28,17
1410,2,441,156,31,21
1410,9,145,1,25,24
1410,9,200,5,19,38
1410,2,619,154,20,33
1410,2,0,180,93,66
1410,2,56,191,131,51
1410,0,72,162,31,33
1410,2,0,180,50,62
1410,2,8,167,29,24
1411,9,202,7,22,36
1411,2,0,171,207,92
1411,2,441,156,31,20
1411,9,139,0,34,26
1411,0,73,153,34,44
1411,2,544,154,27,18
1412,2,0,165,214,93
1412,9,207,8,20,35
1412,2,441,156,30,20
1412,9,149,0,28,26
1412,0,82,171,28,27
1412,2,541,154,30,18
1412,2,0,165,141,91
1413,2,441,156,30,19
1413,9,156,1,22,27
1413,9,209,9,20,36
1413,2,0,152,223,101
1413,4,270,260,237,71
1413,9,146,0,33,28
1414,2,0,146,224,112
1414,2,441,156,29,19
1414,9,211,10,21,35
1414,9,160,1,23,28
1414,2,106,185,122,49
1414,7,544,148,26,23
1415,2,0,143,238,117
1415,2,441,156,30,19
1415,9,215,11,20,34
1415,9,163,1,23,28
1415,9,154,0,32,30
1416,2,0,143,248,116
1416,9,219,12,18,33
1416,2,441,156,30,20
1416,9,165,1,24,29
1416,9,157,0,33,31
1416,2,537,160,13,12
1416,7,544,148,25,23
1417,9,220,13,19,33
1417,2,0,141,255,120
1417,2,440,156,30,19
1417,9,171,2,23,29
1417,9,162,1,31,31
1417,2,537,160,13,12
1417,7,615,114,24,73
1418,2,0,140,253,120
1418,9,223,13,18,34
1418,2,440,156,30,19
1418,9,163,0,33,32
1418,2,538,157,30,15
1418,7,615,114,24,73
1418,2,536,160,14,12
1419,2,440,156,30,19
1419,2,0,140,193,117
1419,9,226,14,18,34
1419,9,167,0,33,35
1419,2,158,182,113,43
1419,2,538,156,28,15
1419,7,615,114,24,73
1419,9,178,3,22,31
1419,2,158,182,113,68
1420,2,0,140,237,116
1420,2,440,156,30,19
1420,9,226,15,20,34
1420,9,171,0,32,35
1420,2,170,182,110,43
1420,2,537,157,30,15
1420,7,615,114,24,73
1421,2,0,142,269,114
1421,2,440,156,30,19
1421,2,536,156,30,17
1421,9,174,0,32,37
1421,9,231,17,18,32
1421,7,614,115,25,71
1421,9,183,1,22,35
1422,2,0,141,259,113
1422,2,441,156,29,19
1422,9,232,19,17,31
1422,9,189,1,20,36
1422,2,536,156,30,17
1422,7,614,115,25,71
1422,9,189,11,18,25
1422,2,190,181,104,41
1423,2,0,140,259,109
1423,2,441,156,29,19
1423,9,235,19,17,33
1423,9,233,20,15,31
1423,9,192,1,20,36
1423,2,197,180,103,45
1423,2,535,156,30,17
1423,9,192,12,19,25
1423,7,612,115,27,71
1423,2,533,160,14,13
1424,2,0,141,264,106
1424,2,441,156,29,19
1424,9,237,20,19,32
1424,2,206,179,100,58
1424,7,611,115,27,71
1424,9,195,0,20,37
1424,2,533,161,13,12
1424,1,238,239,19,30
1424,2,534,158,31,15
1425,2,0,142,273,105
1425,2,214,179,98,56
1425,9,196,1,21,37
1425,2,441,156,28,19
1425,9,239,21,18,32
1425,7,610,115,29,71
1425,2,535,156,29,17
1426,2,2,144,283,102
1426,2,220,178,97,56
1426,2,440,156,29,19
1426,9,200,1,21,38
1426,9,241,21,18,32
1426,2,535,156,30,17
1426,7,609,116,30,72
1426,2,0,129,55,64
1427,2,9,144,276,101
1427,2,440,156,29,19
1427,2,229,178,94,55
1427,9,203,1,19,38
1427,7,608,116,30,72
1427,9,243,21,18,33
1427,2,534,156,30,17
1428,2,30,145,278,98
1428,2,440,156,29,19
1428,7,607,116,32,71
1428,9,206,2,19,38
1428,9,245,22,19,32
1428,2,235,177,93,52
1428,2,532,157,32,16
1428,2,0,129,65,75
1429,2,43,146,265,94
1429,2,440,156,28,18
1429,7,607,116,32,70
1429,9,209,3,19,38
1429,9,247,22,17,33
1429,2,241,176,93,50
1429,2,531,158,32,15
1430,2,55,148,243,91
1430,2,440,156,28,19
1430,2,250,176,89,51
1430,7,607,116,32,70
1430,9,210,3,19,39
1430,9,248,25,15,31
1430,2,531,158,31,15
1430,9,252,25,15,31
1431,2,66,148,253,90
1431,2,440,156,28,18
1431,7,607,116,32,70
1431,9,215,7,18,35
1431,2,254,176,90,54
1431,9,253,26,16,30
1431,2,530,160,26,13
1431,9,249,28,12,28
1431,9,258,27,11,29
1431,2,530,160,14,13
1432,2,440,156,27,18
1432,2,77,149,245,81
1432,9,257,27,14,28
1432,7,606,116,33,71
1432,9,218,8,17,36
1432,2,260,176,88,55
1432,2,530,161,13,12
1432,2,530,161,23,13
1433,2,440,156,27,18
1433,9,259,27,14,29
1433,9,220,9,17,36
1433,7,606,116,33,71
1433,2,91,146,257,90
1433,2,1,145,349,98
1433,2,529,161,13,12
1433,2,266,174,86,52
1433,2,529,161,24,12
1434,2,439,156,27,19
1434,9,258,27,16,31
1434,2,101,147,207,93
1434,7,605,116,34,71
1434,9,222,9,18,36
1434,2,269,174,87,54
1434,2,531,156,29,17
1434,2,529,160,29,13
1434,2,529,161,13,13
1435,2,439,156,26,19
1435,9,225,11,17,35
1435,7,606,116,33,71
1435,9,261,28,15,29
1435,2,102,145,240,100
1435,2,530,157,30,17
1435,2,276,174,85,51
1435,2,529,160,30,13
1435,2,529,161,13,13
1436,2,439,156,27,18
1436,9,263,29,15,30
1436,9,228,11,17,34
1436,7,605,117,34,71
1436,2,282,174,82,50
1436,2,113,147,239,93
1436,2,3,147,348,97
1436,2,530,156,30,18
1436,2,528,160,14,13
1437,2,124,147,235,88
1437,2,439,156,26,18
1437,7,603,117,35,71
1437,9,265,29,15,30
1437,9,230,12,17,34
1437,2,527,160,14,13
1437,9,224,12,21,34
1437,2,287,174,82,46
1437,2,527,160,30,13
1438,9,266,30,15,30
1438,2,440,156,25,18
1438,9,232,13,17,34
1438,7,603,118,36,71
1438,2,136,146,234,94
1438,2,527,161,14,13
1438,2,529,155,29,18
1438,2,527,160,31,13
1438,2,527,160,23,14
1439,9,268,30,16,30
1439,7,602,118,37,71
1439,2,440,156,25,18
1439,9,236,14,16,32
1439,2,526,161,14,13
1439,2,528,156,31,18
1439,2,8,148,365,90
1439,2,137,147,237,91
1439,2,526,159,28,15
1440,9,270,31,16,30
1440,7,601,118,37,71
1440,2,440,156,24,17
1440,9,237,14,17,34
1440,2,526,161,15,13
1440,2,151,147,227,90
1440,2,528,156,30,18
1440,2,526,161,20,14
1441,9,273,32,15,29
1441,9,240,16,16,33
1441,7,601,119,38,71
1441,2,440,156,24,17
1441,2,161,148,221,93
1441,2,525,161,14,13
1442,7,601,119,38,70
1442,9,274,33,16,28
1442,2,440,156,24,17
1442,2,525,161,15,13
1442,9,242,17,16,33
1442,2,0,148,386,131
1442,2,169,148,218,88
1443,7,600,119,38,71
1443,2,439,156,25,17
1443,9,275,34,16,28
1443,2,524,161,15,13
1443,2,175,148,214,88
1443,9,245,18,15,33
1443,2,0,148,389,120
1443,2,44,158,68,22
1444,7,600,119,38,70
1444,2,439,156,25,17
1444,9,278,34,15,28
1444,2,524,161,15,13
1444,9,246,18,17,33
1444,2,180,147,213,97
1444,2,3,148,388,138
1444,2,51,158,64,21
1445,7,600,120,39,69
1445,2,439,156,24,17
1445,2,4,147,389,138
1445,9,279,35,15,28
1445,2,524,161,15,13
1445,2,57,158,57,22
1445,0,167,161,19,17
1445,2,524,161,22,13
1445,2,524,159,32,15
1445,9,251,21,12,30
1446,9,254,20,13,31
1446,7,600,120,39,69
1446,2,439,156,24,17
1446,2,19,147,373,129
1446,9,282,35,15,28
1446,2,523,161,15,13
1446,2,65,158,51,21
1446,2,523,161,22,13
1446,2,523,159,33,15
1446,2,0,168,93,58
1447,7,599,120,39,68
1447,9,282,36,15,27
1447,2,439,156,24,17
1447,9,254,20,16,32
1447,2,28,146,365,131
1447,2,523,161,16,13
1447,2,72,158,46,22
1447,2,523,159,30,15
1447,0,172,161,19,15
1448,7,599,120,39,68
1448,9,257,22,15,32
1448,2,439,156,24,17
1448,2,36,138,355,134
1448,9,286,36,15,27
1448,2,523,160,16,13
1448,2,78,158,40,20
1448,0,174,160,20,15
1448,2,524,158,31,16
1448,2,0,165,80,57
1448,2,340,168,64,39
1449,9,258,22,15,31
1449,7,599,119,40,69
1449,9,288,37,14,27
1449,2,439,156,24,17
1449,2,47,130,357,136
1449,2,523,160,15,14
1449,0,175,159,20,15
1449,2,1,164,110,56
1449,2,524,157,31,17
1449,2,523,160,28,13
1449,9,62,34,29,51
1450,7,599,120,40,68
1450,9,259,22,16,31
1450,2,439,155,24,17
1450,9,289,36,15,28
1450,2,47,130,361,138
1450,2,522,160,16,13
1450,0,176,159,20,15
1450,2,525,156,30,18
1450,2,523,159,27,14
1451,7,599,120,40,67
1451,2,439,155,24,18
1451,9,291,37,14,27
1451,9,263,22,16,31
1451,2,1,125,408,144
1451,2,522,161,16,13
1451,9,256,22,21,31
1451,2,525,157,30,17
1451,2,522,160,21,12
1452,7,599,120,40,68
1452,9,267,22,14,31
1452,9,293,37,14,27
1452,2,439,155,24,18
1452,2,29,120,384,139
1452,2,524,156,31,17
1452,2,522,161,13,11
